"","Date","Open","High","Low","Close","Adj.Close","Volume","shifted_close","returns"
"2","2004-02-01",31.049999,31.98,30.940001,31.309999,22.425777,6966600,22.189407,0.0106523802100706
"3","2004-03-01",31.370001,31.799999,29.040001,29.93,21.437351,5067100,22.425777,-0.0440754405075909
"4","2004-04-01",30,31.6,30,30.860001,22.158615,7039200,21.437351,0.0336452017788953
"5","2004-05-01",31,31.459999,29.870001,30.76,22.086809,8290300,22.158615,-0.00324054549438235
"6","2004-06-01",30.76,31.440001,30.17,30.559999,21.943213,5796700,22.086809,-0.00650143712475615
"7","2004-07-01",30.6,30.620001,28.26,28.92,20.823473,6123900,21.943213,-0.0510289901483434
"8","2004-08-01",28.92,29.610001,27.75,29.389999,21.161886,10740900,20.823473,0.0162515157774112
"9","2004-09-01",29.450001,30.379999,28.65,28.790001,20.729877,15345800,21.161886,-0.0204144847959205
"10","2004-10-01",28.790001,30,26.700001,28.15,20.329657,8422000,20.729877,-0.0193064338973163
"11","2004-11-01",28.1,30.280001,27.52,28.700001,20.726862,15233400,20.329657,0.0195382047026174
"12","2004-12-01",28.700001,30.440001,28.700001,30.190001,21.802923,18109500,20.726862,0.0519162524457393
"13","2005-01-01",30.450001,30.450001,29.09,29.25,21.188883,9415700,21.802923,-0.0281631962833607
"14","2005-02-01",29.35,30.700001,29.25,30.129999,21.826366,11487600,21.188883,0.0300857293893217
"15","2005-03-01",30.299999,30.879999,29.33,29.860001,21.630777,13229200,21.826366,-0.00896113443712998
"16","2005-04-01",30.040001,31.4,29.540001,30.9,22.460512,15745500,21.630777,0.0383590011583959
"17","2005-05-01",31.049999,31.65,30.57,31.290001,22.743998,19117700,22.460512,0.0126215288413729
"18","2005-06-01",31.34,31.77,30.9,31.030001,22.555008,14045600,22.743998,-0.00830944497972608
"19","2005-07-01",31.1,32,30.6,31.73,23.1341,14395400,22.555008,0.025674652830981
"20","2005-08-01",31.950001,32.09,30.75,31.620001,23.053896,19878400,23.1341,-0.00346691680246902
"21","2005-09-01",31.700001,32.52,31.01,31.35,22.857046,18752800,23.053896,-0.00853868691001303
"22","2005-10-01",31.450001,31.790001,29.780001,30.389999,22.2241,26393700,22.857046,-0.0276915048427517
"23","2005-11-01",30.450001,31.35,29.5,30.76,22.49468,16676300,22.2241,0.012175071206483
"24","2005-12-01",31,32.5,30.92,31.719999,23.196733,17758900,22.49468,0.0312097349239908
"25","2006-01-01",31.780001,33.110001,31.610001,32.130001,23.57383,26943300,23.196733,0.0162564702538071
"26","2006-02-01",32.290001,33.029999,31.51,32.5,23.845297,18980900,23.57383,0.0115156086219337
"27","2006-03-01",32.459999,32.919998,31.950001,31.98,23.463779,18830500,23.845297,-0.0159997168414384
"28","2006-04-01",32.099998,32.189999,30.58,30.99,22.811932,49785500,23.463779,-0.0277809895839881
"29","2006-05-01",30.93,31.299999,29.790001,30.34,22.333467,37987800,22.811932,-0.0209743304512744
"30","2006-06-01",30.469999,30.93,29.43,30.24,22.259855,22905400,22.333467,-0.00329603997444716
"31","2006-07-01",30.23,32.099998,29.85,31.889999,23.560291,23892600,22.259855,0.0584206860287273
"32","2006-08-01",31.879999,32.970001,31.450001,32.799999,24.232597,18648100,23.560291,0.0285355558638898
"33","2006-09-01",32.799999,33.43,32.43,33.189999,24.520727,20317700,24.232597,0.0118901824678552
"34","2006-10-01",33.080002,33.950001,32.880001,33.299999,24.686018,27744300,24.520727,0.0067408686536905
"35","2006-11-01",33.25,33.830002,32.259998,33.259998,24.656364,32790600,24.686018,-0.00120124679484557
"36","2006-12-01",33.299999,33.790001,32.889999,33.490002,24.826874,17927500,24.656364,0.00691545598531884
