"","Date","Open","High","Low","Close","Adj.Close","Volume","shifted_close","returns"
"2","2004-02-01",26.83,27.9,25.84,26.83,18.222515,10641400,18.358353,-0.00739924763403343
"3","2004-03-01",26.860001,27.139999,25.16,26.41,17.937252,18209100,18.222515,-0.0156544253084714
"4","2004-04-01",26.530001,27.450001,26.4,26.4,17.992785,15286000,17.937252,0.00309595918036942
"5","2004-05-01",26.35,27.219999,25.66,27.049999,18.435793,10210900,17.992785,0.0246214246432668
"6","2004-06-01",26.9,28.780001,26.85,28.66,19.533085,12655700,18.435793,0.0595196528839308
"7","2004-07-01",28.780001,28.780001,27.26,27.860001,19.027376,17556600,19.533085,-0.0258898683950846
"8","2004-08-01",27.76,28.049999,26.549999,27.879999,19.041039,14738000,19.027376,0.000718070636750001
"9","2004-09-01",27.950001,28.639999,27.6,28.379999,19.382519,13690100,19.041039,0.0179338953089692
"10","2004-10-01",28.200001,29,27.5,28.67,19.649117,17722800,19.382519,0.0137545589404557
"11","2004-11-01",28.73,30.889999,28.59,30.469999,20.882755,14105000,19.649117,0.0627833810547314
"12","2004-12-01",30.6,31.450001,30.25,31.07,21.293968,10806900,20.882755,0.0196915110099218
"13","2005-01-01",31.25,31.290001,29.389999,30.200001,20.802015,11661600,21.293968,-0.0231029275520654
"14","2005-02-01",30.299999,30.85,29.809999,30.549999,21.0431,8389400,20.802015,0.0115895022669679
"15","2005-03-01",30.700001,31.5,29.9,30.43,20.960445,14746700,21.0431,-0.00392789085258349
"16","2005-04-01",30.51,30.65,28.799999,29.32,20.266621,17582900,20.960445,-0.0331015872993154
"17","2005-05-01",29.49,30.780001,28.959999,30.25,20.90946,28694000,20.266621,0.0317191010775797
"18","2005-06-01",30.42,30.629999,29.120001,29.379999,20.308088,16131300,20.90946,-0.0287607618752468
"19","2005-07-01",29.6,30.76,28.83,30.5,21.134764,16297100,20.308088,0.0407067371384249
"20","2005-08-01",30.58,30.610001,29.33,29.780001,20.635847,16488000,21.134764,-0.0236064618464631
"21","2005-09-01",29.41,30.42,29.15,30.16,20.899168,22624300,20.635847,0.0127603679170523
"22","2005-10-01",30.26,30.26,29.120001,29.73,20.682497,37512500,20.899168,-0.0103674462064709
"23","2005-11-01",29.85,31.799999,29.48,31.459999,21.886023,13781400,20.682497,0.0581905560049156
"24","2005-12-01",31.690001,32.029999,31.09,31.42,21.858194,17697900,21.886023,-0.00127154211617164
"25","2006-01-01",31.17,32.049999,30.9,31.51,22.052525,22977400,21.858194,0.00889053322520605
"26","2006-02-01",31.41,32.970001,31.25,32.490002,22.738386,15873700,22.052525,0.0311012457757105
"27","2006-03-01",32.650002,34.099998,32.209999,33.799999,23.655193,22349100,22.738386,0.0403197922666985
"28","2006-04-01",34.009998,35.119999,33.560001,34.529999,24.256899,19603200,23.655193,0.0254365288839538
"29","2006-05-01",34.450001,36.02,33.349998,33.939999,23.842436,33775700,24.256899,-0.0170863967401604
"30","2006-06-01",33.860001,34.5,32.259998,33.810001,23.751102,37812900,23.842436,-0.00383073273217549
"31","2006-07-01",33.919998,34,31.52,31.889999,22.459576,44119100,23.751102,-0.0543775189883822
"32","2006-08-01",31.66,32.779999,31.030001,32.25,22.713116,37846400,22.459576,0.0112887260204735
"33","2006-09-01",32.439999,33.669998,31.91,33.34,23.480782,32553400,22.713116,0.0337983568612956
"34","2006-10-01",33.59,35.049999,33.299999,34.279999,24.245123,38572700,23.480782,0.0325517693575963
"35","2006-11-01",34.41,35.580002,33.790001,35.119999,24.839233,29117900,24.245123,0.0245043095883655
"36","2006-12-01",35.009998,35.549999,34.68,35.009998,24.761433,20947500,24.839233,-0.00313214180164101
"37","2007-01-01",35.130001,35.959999,34.75,35.740002,25.48208,38454400,24.761433,0.0291036064027475
"38","2007-02-01",35.950001,36.950001,35,35.34,25.196888,44343500,25.48208,-0.0111918650282865
"39","2007-03-01",34.869999,36.470001,34.09,35.549999,25.346613,69568800,25.196888,0.00594220206876339
"40","2007-04-01",35.639999,38,35.41,37.200001,26.580435,55668600,25.346613,0.0486779831293436
"41","2007-05-01",37.439999,39.200001,37.259998,39.130001,27.959471,64505300,26.580435,0.0518816189426545
"42","2007-06-01",39.380001,39.869999,38.060001,39.040001,27.895166,75544500,27.959471,-0.00229993621839275
"43","2007-07-01",39.07,41.59,38.889999,39.41,28.232073,92705900,27.895166,0.0120776123002817
"44","2007-08-01",39.200001,40.290001,36.040001,39.419998,28.239233,158499200,28.232073,0.000253612265737502
"45","2007-09-01",39.360001,41.080002,38.209999,41.080002,29.428406,87943100,28.239233,0.0421106692239128
"46","2007-10-01",41.060001,41.990002,39.009998,40.549999,29.195585,105275000,29.428406,-0.0079114376769166
"47","2007-11-01",40,40.700001,37.509998,39.400002,28.367586,121739900,29.195585,-0.0283604181933673
"48","2007-12-01",39.650002,40.82,38.369999,39.16,28.194798,69533700,28.367586,-0.00609103643856057
"49","2008-01-01",39.049999,39.209999,32.400002,37,26.767109,206244400,28.194798,-0.0506366103420921
"50","2008-02-01",37.349998,37.990002,35.939999,36.25,26.224527,128621500,26.767109,-0.0202704744841889
"51","2008-03-01",36,37.790001,34.889999,37.400002,27.056484,131212100,26.224527,0.0317243853435374
"52","2008-04-01",37.68,38.779999,36.220001,38.5,27.975975,131388500,27.056484,0.0339841274276436
"53","2008-05-01",38.27,39.970001,37.650002,38.84,28.223028,110522600,27.975975,0.00883089865500675
"54","2008-06-01",38.669998,38.939999,33.509998,34.009998,24.713316,139349600,28.223028,-0.124356323495835
"55","2008-07-01",33.5,35.48,32,34.279999,25.026176,204058500,24.713316,0.0126595718680569
"56","2008-08-01",34.599998,36.110001,33.869999,35.220001,25.712427,170578700,25.026176,0.0274213287719227
"57","2008-09-01",35.759998,36.16,29.290001,30.799999,22.485596,277155400,25.712427,-0.125496943559626
"58","2008-10-01",30.309999,30.309999,21.24,25.18,18.483175,371410700,22.485596,-0.177999328992658
"59","2008-11-01",25.09,26.360001,19.190001,23.110001,16.963713,297138300,18.483175,-0.0822078457840713
"60","2008-12-01",22.780001,23.950001,21.139999,23.42,17.191256,238768500,16.963713,0.0134135138928606
"61","2009-01-01",23.52,24.74,20.4,20.610001,15.275602,263342400,17.191256,-0.111431881416925
"62","2009-02-01",20.299999,21.719999,17.07,17.1,12.674079,212162000,15.275602,-0.170305759471869
"63","2009-03-01",16.889999,19.65,15.14,18.43,13.659841,237901300,12.674079,0.0777778014481367
"64","2009-04-01",18.26,22.32,18.129999,21.76,16.283503,232188600,13.659841,0.192071196143498
"65","2009-05-01",21.780001,23.51,21.469999,22.49,16.829779,259000000,16.283503,0.0335478183042064
"66","2009-06-01",22.969999,24.129999,21.08,21.959999,16.43317,258359500,16.829779,-0.0235659065992487
"67","2009-07-01",21.76,24.129999,20.209999,23.879999,17.989338,244842600,16.43317,0.0946967627061608
"68","2009-08-01",24.190001,25.73,23.84,25.02,18.848133,224351500,17.989338,0.0477391107999638
"69","2009-09-01",24.959999,27.549999,24.360001,26.34,19.84251,239379500,18.848133,0.0527573208444572
"70","2009-10-01",26.129999,27.5,25.26,25.290001,19.152514,271425300,19.84251,-0.0347736249093487
"71","2009-11-01",25.41,28.17,25.200001,27.51,20.833752,215795800,19.152514,0.0877815831383808
"72","2009-12-01",27.870001,28.559999,27.459999,27.790001,21.045803,147733100,20.833752,0.0101782434580193
"73","2010-01-01",28.09,29.610001,27.309999,27.379999,20.870008,229985700,21.045803,-0.00835297184906658
"74","2010-02-01",27.690001,29.02,26.66,28.84,21.98288,282156500,20.870008,0.0533239853094452
"75","2010-03-01",28.959999,31.59,28.85,31.24,23.812246,225322200,21.98288,0.0832177585466507
"76","2010-04-01",31.51,33.459999,31.209999,32.57,24.911102,290985300,23.812246,0.0461466759582445
"77","2010-05-01",32.59,33.32,27.91,29.6,22.639492,603729400,24.911102,-0.0911886595783679
"78","2010-06-01",29.309999,30.6,27.370001,27.43,20.979778,477097800,22.639492,-0.0733105672159076
"79","2010-07-01",27.4,30.809999,26.790001,30.290001,23.281197,393540800,20.979778,0.109697013953151
"80","2010-08-01",30.709999,31.15,27.67,28.190001,21.667116,369832500,23.281197,-0.069329811521289
"81","2010-09-01",28.610001,31.91,28.59,31.280001,24.042128,347254000,21.667116,0.109613665242758
"82","2010-10-01",31.540001,32.950001,30.790001,32.18,24.859921,298060400,24.042128,0.034015000668826
"83","2010-11-01",32.310001,33.529999,31.82,32.610001,25.192106,272927600,24.859921,0.0133622709420516
"84","2010-12-01",33.110001,35,33.110001,34.869999,26.938028,204594200,25.192106,0.0693043289036652
"85","2011-01-01",35.049999,36.82,34.73,36.240002,28.139414,222438200,26.938028,0.0445981420763242
"86","2011-02-01",36.470001,38.09,35.91,37.009998,28.737314,258576600,28.139414,0.0212477772280546
"87","2011-03-01",37.200001,37.77,35.080002,37.669998,29.249771,442017900,28.737314,0.017832459916052
"88","2011-04-01",37.849998,38.869999,36.240002,38.700001,30.181545,297120800,29.249771,0.0318557707682567
"89","2011-05-01",38.959999,38.98,36.419998,37.630001,29.347061,436609200,30.181545,-0.0276488165201616
"90","2011-06-01",37.470001,37.560001,35.049999,37.240002,29.042912,475594800,29.347061,-0.0103638657376969
"91","2011-07-01",37.220001,38.43,34.189999,34.68,27.180506,440770600,29.042912,-0.0641260077501871
"92","2011-08-01",35.16,35.220001,29.030001,32.400002,25.393555,855156100,27.180506,-0.0657438459754944
"93","2011-09-01",32.450001,32.779999,28.65,29.219999,22.901224,676724100,25.393555,-0.0981481718491168
"94","2011-10-01",29,34.580002,27.67,33.419998,26.339581,433393100,22.901224,0.150138569012731
"95","2011-11-01",32.400002,34.09,31.08,33.889999,26.710011,368214700,26.339581,0.0140636253856887
"96","2011-12-01",33.700001,34.34,32.220001,33.75,26.599676,347900400,26.710011,-0.00413084816775267
"97","2012-01-01",34.41,36.919998,34.150002,36.220001,28.737656,236939600,26.599676,0.0803761669878988
"98","2012-02-01",36.5,37.66,36.5,37.23,29.539024,236012400,28.737656,0.0278856424476652
"99","2012-03-01",37.290001,38.169998,35.959999,37.419998,29.689768,358258600,29.539024,0.00510321532627489
"100","2012-04-01",37.34,37.790001,35.560001,37.009998,29.501369,352967500,29.689768,-0.00634558680283392
"101","2012-05-01",36.93,37.400002,34.02,34.669998,27.636112,377532500,29.501369,-0.0632261167269899
"102","2012-06-01",33.98,35.700001,33.080002,35.669998,28.433233,373687800,27.636112,0.028843456706211
"103","2012-07-01",35.759998,36.189999,33.869999,35.810001,28.679928,379127400,28.433233,0.00867629087413313
"104","2012-08-01",35.990002,37.389999,35,36.360001,29.120405,259303000,28.679928,0.0153583718899155
"105","2012-09-01",36.240002,38.07,35.75,36.529999,29.256561,227149600,29.120405,0.00467562178479319
"106","2012-10-01",36.720001,37.540001,35.990002,36.490002,29.413689,235998800,29.256561,0.0053706927482009
"107","2012-11-01",36.59,37.610001,35.189999,37.130001,29.929573,235687000,29.413689,0.0175389084993725
"108","2012-12-01",37.32,38.529999,36.709999,37.900002,30.550241,173628200,29.929573,0.020737616270035
"109","2013-01-01",38.720001,40.91,38.52,40.080002,32.544487,167044500,30.550241,0.0652775865172388
"110","2013-02-01",40.330002,41.419998,39.970001,40.970001,33.267155,180538300,32.544487,0.0222055428312637
"111","2013-03-01",40.709999,42.16,40.419998,41.759998,33.908619,198038100,33.267155,0.0192822019195811
"112","2013-04-01",41.700001,42.130001,40.02,41.450001,33.802967,277643100,33.908619,-0.00311578598939699
"113","2013-05-01",41.200001,44.700001,40.900002,43.529999,35.499229,247700400,33.802967,0.0501808613427335
"114","2013-06-01",43.709999,44.259998,41.369999,42.639999,34.773418,258432300,35.499229,-0.0204458243304383
"115","2013-07-01",42.990002,45.639999,42.349998,45.16,37.016689,214848900,34.773418,0.0645110871758421
"116","2013-08-01",45.419998,46.02,43.93,44.040001,36.098648,166175500,37.016689,-0.0248007324480048
"117","2013-09-01",44.459999,48.009998,44.130001,46.41,38.041294,183854000,36.098648,0.0538149240381525
"118","2013-10-01",46.389999,48.990002,45.09,48.619999,40.036358,241735700,38.041294,0.0524446933902931
"119","2013-11-01",48.73,50.779999,48.57,50.400002,41.502113,157058600,40.036358,0.0366105977971323
"120","2013-12-01",50.380001,52.299999,49.130001,52.259998,43.033737,181811600,41.502113,0.0369047233811928
"121","2014-01-01",51.98,52.32,49.439999,50.029999,41.407265,225999800,43.033737,-0.0377952767615789
"122","2014-02-01",49.91,52.34,48.380001,52.060001,43.087391,222309400,41.407265,0.040575633285608
"123","2014-03-01",51.5,53.25,51.02,52.330002,43.31086,246571400,43.087391,0.00518641288816957
"124","2014-04-01",52.549999,53.490002,50.740002,53.029999,44.081413,233680300,43.31086,0.0177912191076326
"125","2014-05-01",52.98,54.119999,52.380001,54.049999,44.92931,156880500,44.081413,0.0192347963074597
"126","2014-06-01",54.080002,55.82,53.779999,54.060001,44.937622,148953300,44.92931,0.000185001728270295
"127","2014-07-01",54.119999,54.810001,51.799999,51.830002,43.280506,215699200,44.937622,-0.0368759165760929
"128","2014-08-01",51.700001,54.5,51.200001,54.02,45.109264,217263700,43.280506,0.0422536187539027
"129","2014-09-01",54.139999,54.830002,52.75,53.150002,44.382786,165981600,45.109264,-0.0161048515444633
"130","2014-10-01",52.98,55.529999,48.830002,55.209999,46.320435,421833800,44.382786,0.0436576694396786
"131","2014-11-01",55.290001,57.619999,54.900002,56.91,47.746719,133810800,46.320435,0.0307916797413494
"132","2014-12-01",56.73,57.73,54.139999,56.580002,47.469856,218606600,47.746719,-0.00579857644249859
"133","2015-01-01",56.860001,56.939999,53.889999,54.57,46.040585,261849100,47.469856,-0.0301090232925922
"134","2015-02-01",54.709999,58.23,54.209999,57.490002,48.504185,153132900,46.040585,0.0535093114042751
"135","2015-03-01",57.619999,58.029999,54.950001,55.77,47.053024,198526000,48.504185,-0.029918263753942
"136","2015-04-01",55.639999,57.060001,55.02,55.630001,47.150581,171691800,47.053024,0.0020733417686396
"137","2015-05-01",55.889999,57.290001,55.32,55.810001,47.303143,151433600,47.150581,0.00323563351212997
"138","2015-06-01",55.990002,56.639999,53.970001,54.060001,45.819893,175094600,47.303143,-0.031356267383755
"139","2015-07-01",54.599998,55.150002,52.459999,54.220001,46.183666,211771500,45.819893,0.00793919357253858
"140","2015-08-01",54.119999,54.77,47.599998,51.290001,43.687943,309027200,46.183666,-0.0540390838613809
"141","2015-09-01",50.209999,53.119999,48.810001,49.889999,42.495445,264094900,43.687943,-0.0272958147743417
"142","2015-10-01",49.82,54.860001,48.990002,54.27,46.476002,312484500,42.495445,0.0936702039477408
"143","2015-11-01",54.279999,55.560001,53.240002,54.740002,46.878506,245287900,46.476002,0.00866046954727295
"144","2015-12-01",54.759998,55.18,51.700001,53.009998,45.396961,293479800,46.878506,-0.031603929527959
"145","2016-01-01",52.110001,52.529999,46.82,49.990002,43.070618,308903300,45.396961,-0.0512444654610249
"146","2016-02-01",49.59,52.849998,48.110001,52.119999,44.905781,303328700,43.070618,0.0426082346902938
"147","2016-03-01",52.330002,56.029999,52.330002,55.470001,47.792088,233307100,44.905781,0.0642747311309428
"148","2016-04-01",55.150002,57.18,54.25,56.16,48.634838,252395300,47.792088,0.0176336719165733
"149","2016-05-01",56.27,56.490002,54.389999,55.919998,48.427002,237575200,48.634838,-0.00427339760029632
"150","2016-06-01",55.630001,57.220001,52.779999,56.009998,48.504932,318605700,48.427002,0.00160922619161918
"151","2016-07-01",56.029999,58.990002,55.09,58.040001,50.540047,219498100,48.504932,0.041956867396495
"152","2016-08-01",57.93,59.34,57.27,58.59,51.018978,182164600,50.540047,0.0094762674043416
"153","2016-09-01",58.689999,59.130001,56.5,58.380001,50.836113,249972700,51.018978,-0.0035842544709539
"154","2016-10-01",58.200001,58.619999,56.400002,57.209999,50.089561,197953800,50.836113,-0.0146854658222983
"155","2016-11-01",57.259998,62.849998,56.27,62.41,54.642368,332274600,50.089561,0.0908933300493489
"156","2016-12-01",62.529999,64.07,62.02,62.220001,54.476017,197305300,54.642368,-0.00304435927813373
"157","2017-01-01",62.68,64.849998,62.349998,63.380001,55.831455,223983200,54.476017,0.0248813711912896
"158","2017-02-01",63.48,66.279999,62.889999,65.860001,58.016098,197706700,55.831455,0.0391292507064342
"159","2017-03-01",66.43,67.190002,63.549999,65.059998,57.311359,240258100,58.016098,-0.012147300909482
"160","2017-04-01",65.089996,67.040001,64.019997,66.339996,58.70462,183125600,57.311359,0.0243103814725454
"161","2017-05-01",66.480003,67.540001,64.650002,67.519997,59.748821,186521900,58.70462,0.0177873734639624
"162","2017-06-01",67.699997,69.190002,67.129997,68.110001,60.270908,227747400,59.748821,0.00873803016129804
"163","2017-07-01",68.419998,69.580002,67.910004,68.309998,60.733986,140892800,60.270908,0.00768327565265814
"164","2017-08-01",68.370003,69.07,66.949997,68.459999,60.867336,216224100,60.733986,0.00219564051007626
"165","2017-09-01",68.610001,71.110001,67.610001,71,63.12566,168585200,60.867336,0.0371023959386032
"166","2017-10-01",70.970001,73.199997,70.860001,71.529999,63.887684,197960600,63.12566,0.0120715411133918
"167","2017-11-01",71.75,74.660004,70.040001,74.510002,66.549294,164670700,63.887684,0.0416607682945589
"168","2017-12-01",74.379997,76,72.760002,75.669998,67.585373,191122200,66.549294,0.0155685949125171
"169","2018-01-01",75.919998,80.959999,75.57,79.730003,71.59848,244290800,67.585373,0.0593783361970939
"170","2018-02-01",79.220001,80.269997,71.489998,76.650002,68.832588,327380700,71.59848,-0.0386305966271909
"171","2018-03-01",76.68,78.580002,72.639999,74.290001,66.713264,324103200,68.832588,-0.0307895440456198
"172","2018-04-01",74.07,76.410004,71.779999,72.220001,65.115807,309719000,66.713264,-0.0239451183200988
"173","2018-05-01",72.110001,76.809998,70.029999,74.440002,67.117401,260773700,65.115807,0.0307389878466837
"174","2018-06-01",74.870003,76.82,70.82,71.629997,64.583786,246442700,67.117401,-0.0377490034216312
"175","2018-07-01",71.07,76.989998,70.889999,76.919998,69.631546,250605000,64.583786,0.0781583167019659
"176","2018-08-01",76.629997,77.919998,73.989998,77.099998,69.794502,227204800,69.631546,0.00234026112245145
"177","2018-09-01",76.809998,80.410004,76.650002,78.400002,70.971313,186654800,69.794502,0.016861084559354
"178","2018-10-01",79.360001,80.019997,66.989998,69.879997,63.56424,461690600,70.971313,-0.104367140565654
"179","2018-11-01",70.169998,73.540001,69.080002,72.540001,65.983826,333707800,63.56424,0.0380652077331531
"180","2018-12-01",73.910004,74.459999,59.919998,64.410004,58.588612,363820100,65.983826,-0.112076162421985
"181","2019-01-01",63.459999,72.110001,62.490002,71.769997,65.68676,314928100,58.588612,0.121152349538508
"182","2019-02-01",71.980003,82.660004,71.690002,76.339996,69.869385,193918700,65.68676,0.0636753129550001
"183","2019-03-01",76.910004,77.099998,72.790001,75.029999,68.670433,293506500,69.869385,-0.0171599048710676
"184","2019-04-01",75.720001,78.949997,75.160004,78.010002,71.809387,217844500,68.670433,0.0457104151360164
"185","2019-05-01",78.25,78.5,71.989998,72.050003,66.323128,300691400,71.809387,-0.0764003040438154
"186","2019-06-01",71.93,77.93,71.910004,77.419998,71.266281,208504500,66.323128,0.0745313610660825
"187","2019-07-01",78.050003,79.07,76.279999,77.82,71.946007,185194600,71.266281,0.0095378345896846
