"","Date","Open","High","Low","Close","Adj.Close","Volume","shifted_close","returns"
"2","2004-02-01",23.614946,24.500406,23.476849,24.272949,16.0683,58720672,15.62195,0.0285719772499593
"3","2004-03-01",24.297319,24.865963,23.225019,23.883022,15.810177,90050484,16.0683,-0.0160641138141558
"4","2004-04-01",24.086109,24.573517,22.753859,22.843218,15.190243,140239953,15.810177,-0.0392110727160107
"5","2004-05-01",22.867586,23.354996,21.787165,23.233145,15.449526,128329165,15.190243,0.0170690488624836
"6","2004-06-01",23.111292,23.631193,22.973192,23.216896,15.438722,73980639,15.449526,-0.000699309480433286
"7","2004-07-01",23.151909,23.281885,22.185215,22.721365,15.186656,70997064,15.438722,-0.0163268695426992
"8","2004-08-01",22.721365,24.549147,22.136475,23.460602,15.680755,72197658,15.186656,0.0325350755294649
"9","2004-09-01",23.476849,23.964256,22.932575,23.119415,15.452706,66433624,15.680755,-0.0145432410620535
"10","2004-10-01",23.160032,23.769293,21.933388,23.241266,15.618316,106569887,15.452706,0.010717216777437
"11","2004-11-01",23.314379,24.370432,23.273762,23.964256,16.104168,91802071,15.618316,0.0311078351853042
"12","2004-12-01",24.086109,24.947197,24.069862,24.800976,16.666452,63331626,16.104168,0.0349154330729782
"13","2005-01-01",24.979691,25.012184,23.866776,24.264826,16.407446,94429149,16.666452,-0.0155405601624149
"14","2005-02-01",24.370432,24.898457,23.826159,24.102356,16.297596,140508066,16.407446,-0.00669513097894714
"15","2005-03-01",24.248577,24.687246,22.794476,23.062551,15.594492,223823621,16.297596,-0.0431415774449188
"16","2005-04-01",23.233145,23.436232,22.250202,23.103168,15.705118,223150878,15.594492,0.00709391495407474
"17","2005-05-01",23.306255,23.874899,22.778229,23.78554,16.168983,221027036,15.705118,0.0295359130698667
"18","2005-06-01",23.801786,24.248577,23.671812,23.939886,16.273909,121522968,16.168983,0.00648933825955522
"19","2005-07-01",24.094233,24.69537,23.696182,24.313566,16.626059,113535132,16.273909,0.0216389313716823
"20","2005-08-01",24.467913,24.5329,23.314379,23.915516,16.35387,203287835,16.626059,-0.0163712278417875
"21","2005-09-01",23.996752,24.370432,23.395613,23.980503,16.398302,210719502,16.35387,0.00271691043159827
"22","2005-10-01",24.086109,24.809097,23.095045,24.711617,16.996679,255329343,16.398302,0.0364901805077136
"23","2005-11-01",24.71974,26.482534,24.5329,25.889521,17.80685,265093882,16.996679,0.0476664294242422
"24","2005-12-01",26.035744,26.287571,25.629568,25.727051,17.695099,183800241,17.80685,-0.00627573096870038
"25","2006-01-01",25.727051,26.758734,25.312754,25.95451,17.967939,236008430,17.695099,0.0154189586619438
"26","2006-02-01",25.913891,26.839968,25.49147,26.506905,18.350349,245765582,17.967939,0.0212829084070243
"27","2006-03-01",26.58814,27.067425,26.230707,26.441917,18.305359,285346538,18.350349,-0.00245172448763797
"28","2006-04-01",26.441917,27.692932,26.238831,27.587326,19.200748,205373641,18.305359,0.0489140365944203
"29","2006-05-01",27.611698,27.798538,26.076361,26.547522,18.477041,220543131,19.200748,-0.0376916045145742
"30","2006-06-01",26.531275,27.067425,25.329,26.271324,18.284805,266891633,18.477041,-0.0104040468384522
"31","2006-07-01",26.303818,27.010561,25.540211,26.872461,18.812414,200332449,18.284805,0.0288550520500492
"32","2006-08-01",26.766855,27.457352,26.328188,27.189278,19.034203,186370203,18.812414,0.0117895023998515
"33","2006-09-01",27.286758,28.432169,26.896832,28.123478,19.688208,139640578,19.034203,0.0343594633303006
"34","2006-10-01",28.082859,29.049553,27.952885,28.781479,20.263657,162803938,19.688208,0.0292281044572467
"35","2006-11-01",28.911453,29.48822,28.383429,28.984566,20.406647,140677204,20.263657,0.00705647554140909
"36","2006-12-01",28.968319,30.170593,28.619009,29.845654,21.012901,141236447,20.406647,0.0297086532638116
"37","2007-01-01",30.02437,30.316816,29.471973,30.121853,21.370583,150521879,21.012901,0.0170220189968058
"38","2007-02-01",30.203087,30.86109,28.367182,29.203899,20.719316,261008808,21.370583,-0.0304749290180807
"39","2007-03-01",28.838343,29.715677,27.766045,28.943949,20.534899,524024266,20.719316,-0.00890072819006182
"40","2007-04-01",28.919579,30.406174,28.529652,30.064987,21.420042,328463301,20.534899,0.0431043269314351
"41","2007-05-01",30.056864,30.991064,29.870024,30.787977,21.935146,334134764,21.420042,0.0240477586365144
"42","2007-06-01",30.836718,30.942324,29.082047,29.390739,20.939671,536456258,21.935146,-0.0453826475556625
"43","2007-07-01",29.805037,30.04874,26.726238,26.726238,19.14542,1183013897,20.939671,-0.0856866853352185
"44","2007-08-01",26.880585,28.748985,25.597076,27.416735,19.640059,2316431298,19.14542,0.025835891821647
"45","2007-09-01",27.489845,28.976442,26.441917,27.879772,19.971756,1225211716,19.640059,0.0168887985519799
"46","2007-10-01",27.725426,29.220146,26.076361,27.400488,19.773645,1580870635,19.971756,-0.00991955840037306
