Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,30.200001,31.299999,30.049999,30.980000,22.189407,5137700
2004-02-01,31.049999,31.980000,30.940001,31.309999,22.425777,6966600
2004-03-01,31.370001,31.799999,29.040001,29.930000,21.437351,5067100
2004-04-01,30.000000,31.600000,30.000000,30.860001,22.158615,7039200
2004-05-01,31.000000,31.459999,29.870001,30.760000,22.086809,8290300
2004-06-01,30.760000,31.440001,30.170000,30.559999,21.943213,5796700
2004-07-01,30.600000,30.620001,28.260000,28.920000,20.823473,6123900
2004-08-01,28.920000,29.610001,27.750000,29.389999,21.161886,10740900
2004-09-01,29.450001,30.379999,28.650000,28.790001,20.729877,15345800
2004-10-01,28.790001,30.000000,26.700001,28.150000,20.329657,8422000
2004-11-01,28.100000,30.280001,27.520000,28.700001,20.726862,15233400
2004-12-01,28.700001,30.440001,28.700001,30.190001,21.802923,18109500
2005-01-01,30.450001,30.450001,29.090000,29.250000,21.188883,9415700
2005-02-01,29.350000,30.700001,29.250000,30.129999,21.826366,11487600
2005-03-01,30.299999,30.879999,29.330000,29.860001,21.630777,13229200
2005-04-01,30.040001,31.400000,29.540001,30.900000,22.460512,15745500
2005-05-01,31.049999,31.650000,30.570000,31.290001,22.743998,19117700
2005-06-01,31.340000,31.770000,30.900000,31.030001,22.555008,14045600
2005-07-01,31.100000,32.000000,30.600000,31.730000,23.134100,14395400
2005-08-01,31.950001,32.090000,30.750000,31.620001,23.053896,19878400
2005-09-01,31.700001,32.520000,31.010000,31.350000,22.857046,18752800
2005-10-01,31.450001,31.790001,29.780001,30.389999,22.224100,26393700
2005-11-01,30.450001,31.350000,29.500000,30.760000,22.494680,16676300
2005-12-01,31.000000,32.500000,30.920000,31.719999,23.196733,17758900
2006-01-01,31.780001,33.110001,31.610001,32.130001,23.573830,26943300
2006-02-01,32.290001,33.029999,31.510000,32.500000,23.845297,18980900
2006-03-01,32.459999,32.919998,31.950001,31.980000,23.463779,18830500
2006-04-01,32.099998,32.189999,30.580000,30.990000,22.811932,49785500
2006-05-01,30.930000,31.299999,29.790001,30.340000,22.333467,37987800
