Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,27.000000,27.950001,26.629999,27.030001,18.358353,12431600
2004-02-01,26.830000,27.900000,25.840000,26.830000,18.222515,10641400
2004-03-01,26.860001,27.139999,25.160000,26.410000,17.937252,18209100
2004-04-01,26.530001,27.450001,26.400000,26.400000,17.992785,15286000
2004-05-01,26.350000,27.219999,25.660000,27.049999,18.435793,10210900
2004-06-01,26.900000,28.780001,26.850000,28.660000,19.533085,12655700
2004-07-01,28.780001,28.780001,27.260000,27.860001,19.027376,17556600
2004-08-01,27.760000,28.049999,26.549999,27.879999,19.041039,14738000
2004-09-01,27.950001,28.639999,27.600000,28.379999,19.382519,13690100
2004-10-01,28.200001,29.000000,27.500000,28.670000,19.649117,17722800
2004-11-01,28.730000,30.889999,28.590000,30.469999,20.882755,14105000
2004-12-01,30.600000,31.450001,30.250000,31.070000,21.293968,10806900
2005-01-01,31.250000,31.290001,29.389999,30.200001,20.802015,11661600
2005-02-01,30.299999,30.850000,29.809999,30.549999,21.043100,8389400
2005-03-01,30.700001,31.500000,29.900000,30.430000,20.960445,14746700
2005-04-01,30.510000,30.650000,28.799999,29.320000,20.266621,17582900
2005-05-01,29.490000,30.780001,28.959999,30.250000,20.909460,28694000
2005-06-01,30.420000,30.629999,29.120001,29.379999,20.308088,16131300
2005-07-01,29.600000,30.760000,28.830000,30.500000,21.134764,16297100
2005-08-01,30.580000,30.610001,29.330000,29.780001,20.635847,16488000
2005-09-01,29.410000,30.420000,29.150000,30.160000,20.899168,22624300
2005-10-01,30.260000,30.260000,29.120001,29.730000,20.682497,37512500
2005-11-01,29.850000,31.799999,29.480000,31.459999,21.886023,13781400
2005-12-01,31.690001,32.029999,31.090000,31.420000,21.858194,17697900
2006-01-01,31.170000,32.049999,30.900000,31.510000,22.052525,22977400
2006-02-01,31.410000,32.970001,31.250000,32.490002,22.738386,15873700
2006-03-01,32.650002,34.099998,32.209999,33.799999,23.655193,22349100
2006-04-01,34.009998,35.119999,33.560001,34.529999,24.256899,19603200
2006-05-01,34.450001,36.020000,33.349998,33.939999,23.842436,33775700
2006-06-01,33.860001,34.500000,32.259998,33.810001,23.751102,37812900
2006-07-01,33.919998,34.000000,31.520000,31.889999,22.459576,44119100
