Date,Open,High,Low,Close,Adj Close,Volume
2004-01-02,15.070000,15.070000,15.070000,15.070000,1.344739,0
2004-01-05,15.220000,15.220000,15.220000,15.220000,1.358124,0
2004-01-06,15.200000,15.200000,15.200000,15.200000,1.356339,0
2004-01-07,15.240000,15.240000,15.240000,15.240000,1.359908,0
2004-01-08,15.340000,15.340000,15.340000,15.340000,1.368832,0
2004-01-09,15.290000,15.290000,15.290000,15.290000,1.364370,0
2004-01-12,15.370000,15.370000,15.370000,15.370000,1.371509,0
2004-01-13,15.410000,15.410000,15.410000,15.410000,1.375078,0
2004-01-14,15.540000,15.540000,15.540000,15.540000,1.386678,0
2004-01-15,15.500000,15.500000,15.500000,15.500000,1.383109,0
2004-01-16,15.530000,15.530000,15.530000,15.530000,1.385786,0
2004-01-20,15.700000,15.700000,15.700000,15.700000,1.400956,0
2004-01-21,15.740000,15.740000,15.740000,15.740000,1.404525,0
2004-01-22,15.660000,15.660000,15.660000,15.660000,1.397386,0
2004-01-23,15.800000,15.800000,15.800000,15.800000,1.409879,0
2004-01-26,15.840000,15.840000,15.840000,15.840000,1.413448,0
2004-01-27,15.800000,15.800000,15.800000,15.800000,1.409879,0
2004-01-28,15.570000,15.570000,15.570000,15.570000,1.389355,0
2004-01-29,15.490000,15.490000,15.490000,15.490000,1.382217,0
2004-01-30,15.460000,15.460000,15.460000,15.460000,1.379540,0
2004-02-02,15.480000,15.480000,15.480000,15.480000,1.381324,0
2004-02-03,15.420000,15.420000,15.420000,15.420000,1.375970,0
2004-02-04,15.110000,15.110000,15.110000,15.110000,1.348308,0
2004-02-05,15.230000,15.230000,15.230000,15.230000,1.359016,0
2004-02-06,15.460000,15.460000,15.460000,15.460000,1.379540,0
2004-02-09,15.520000,15.520000,15.520000,15.520000,1.384894,0
2004-02-10,15.680000,15.680000,15.680000,15.680000,1.399171,0
2004-02-11,15.730000,15.730000,15.730000,15.730000,1.403632,0
2004-02-12,15.650000,15.650000,15.650000,15.650000,1.396494,0
2004-02-13,15.480000,15.480000,15.480000,15.480000,1.381324,0
2004-02-17,15.670000,15.670000,15.670000,15.670000,1.398279,0
2004-02-18,15.580000,15.580000,15.580000,15.580000,1.390248,0
2004-02-19,15.410000,15.410000,15.410000,15.410000,1.375078,0
2004-02-20,15.400000,15.400000,15.400000,15.400000,1.374186,0
2004-02-23,15.250000,15.250000,15.250000,15.250000,1.360801,0
2004-02-24,15.310000,15.310000,15.310000,15.310000,1.366155,0
2004-02-25,15.460000,15.460000,15.460000,15.460000,1.379540,0
2004-02-26,15.550000,15.550000,15.550000,15.550000,1.387571,0
2004-02-27,15.620000,15.620000,15.620000,15.620000,1.393817,0
2004-03-01,15.840000,15.840000,15.840000,15.840000,1.413448,0
2004-03-02,15.830000,15.830000,15.830000,15.830000,1.412556,0
2004-03-03,15.850000,15.850000,15.850000,15.850000,1.414340,0
2004-03-04,15.950000,15.950000,15.950000,15.950000,1.423264,0
2004-03-05,15.980000,15.980000,15.980000,15.980000,1.425941,0
2004-03-08,15.910000,15.910000,15.910000,15.910000,1.419694,0
2004-03-09,15.790000,15.790000,15.790000,15.790000,1.408986,0
2004-03-10,15.560000,15.560000,15.560000,15.560000,1.388463,0
2004-03-11,15.400000,15.400000,15.400000,15.400000,1.374186,0
2004-03-12,15.640000,15.640000,15.640000,15.640000,1.395601,0
2004-03-15,15.380000,15.380000,15.380000,15.380000,1.372401,0
2004-03-16,15.390000,15.390000,15.390000,15.390000,1.373293,0
2004-03-17,15.550000,15.550000,15.550000,15.550000,1.387571,0
2004-03-18,15.510000,15.510000,15.510000,15.510000,1.384001,0
2004-03-19,15.460000,15.460000,15.460000,15.460000,1.379540,0
2004-03-22,15.270000,15.270000,15.270000,15.270000,1.362585,0
2004-03-23,15.280000,15.280000,15.280000,15.280000,1.363478,0
2004-03-24,15.150000,15.150000,15.150000,15.150000,1.351878,0
2004-03-25,15.340000,15.340000,15.340000,15.340000,1.368832,0
2004-03-26,15.420000,15.420000,15.420000,15.420000,1.375970,0
2004-03-29,15.600000,15.600000,15.600000,15.600000,1.392032,0
2004-03-30,15.740000,15.740000,15.740000,15.740000,1.404525,0
2004-03-31,15.830000,15.830000,15.830000,15.830000,1.412556,0
2004-04-01,15.930000,15.930000,15.930000,15.930000,1.421479,0
2004-04-02,16.110001,16.110001,16.110001,16.110001,1.437541,0
2004-04-05,16.150000,16.150000,16.150000,16.150000,1.441110,0
2004-04-06,16.059999,16.059999,16.059999,16.059999,1.433079,0
2004-04-07,16.080000,16.080000,16.080000,16.080000,1.434864,0
2004-04-08,15.980000,15.980000,15.980000,15.980000,1.425941,0
2004-04-12,16.040001,16.040001,16.040001,16.040001,1.431295,0
2004-04-13,15.800000,15.800000,15.800000,15.800000,1.409879,0
2004-04-14,15.670000,15.670000,15.670000,15.670000,1.398279,0
2004-04-15,15.730000,15.730000,15.730000,15.730000,1.403632,0
2004-04-16,15.900000,15.900000,15.900000,15.900000,1.418802,0
2004-04-19,15.880000,15.880000,15.880000,15.880000,1.417017,0
2004-04-20,15.680000,15.680000,15.680000,15.680000,1.399171,0
2004-04-21,15.790000,15.790000,15.790000,15.790000,1.408986,0
2004-04-22,15.990000,15.990000,15.990000,15.990000,1.426833,0
2004-04-23,15.930000,15.930000,15.930000,15.930000,1.421479,0
2004-04-26,15.860000,15.860000,15.860000,15.860000,1.415233,0
2004-04-27,15.930000,15.930000,15.930000,15.930000,1.421479,0
2004-04-28,15.640000,15.640000,15.640000,15.640000,1.395601,0
2004-04-29,15.470000,15.470000,15.470000,15.470000,1.380432,0
2004-04-30,15.360000,15.360000,15.360000,15.360000,1.370616,0
2004-05-03,15.480000,15.480000,15.480000,15.480000,1.381324,0
2004-05-04,15.520000,15.520000,15.520000,15.520000,1.384894,0
2004-05-05,15.550000,15.550000,15.550000,15.550000,1.387571,0
2004-05-06,15.400000,15.400000,15.400000,15.400000,1.374186,0
2004-05-07,15.040000,15.040000,15.040000,15.040000,1.342062,0
2004-05-10,14.750000,14.750000,14.750000,14.750000,1.316184,0
2004-05-11,14.910000,14.910000,14.910000,14.910000,1.330462,0
2004-05-12,14.910000,14.910000,14.910000,14.910000,1.330462,0
2004-05-13,14.790000,14.790000,14.790000,14.790000,1.319754,0
2004-05-14,14.770000,14.770000,14.770000,14.770000,1.317969,0
2004-05-17,14.560000,14.560000,14.560000,14.560000,1.299230,0
2004-05-18,14.690000,14.690000,14.690000,14.690000,1.310830,0
2004-05-19,14.640000,14.640000,14.640000,14.640000,1.306369,0
2004-05-20,14.700000,14.700000,14.700000,14.700000,1.311723,0
2004-05-21,14.740000,14.740000,14.740000,14.740000,1.315292,0
2004-05-24,14.870000,14.870000,14.870000,14.870000,1.326892,0
