Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,36.660000,39.000000,36.220001,37.070000,31.668415,1759300400
2004-02-01,37.200001,37.970001,36.099998,36.570000,31.241278,1728110800
2004-03-01,36.680000,37.180000,34.009998,35.840000,30.617640,2509465300
2004-04-01,35.810001,37.500000,34.720001,34.770000,29.703564,2211173100
2004-05-01,35.000000,36.549999,34.110001,36.549999,31.224188,2429662200
2004-06-01,36.270000,37.900002,35.820000,37.740002,32.240803,1811072200
2004-07-01,37.660000,37.660000,33.700001,34.889999,29.806065,2262048100
2004-08-01,34.610001,35.020000,32.349998,34.020000,29.062847,2012635000
2004-09-01,33.930000,35.849998,33.799999,35.139999,30.019632,1951089100
2004-10-01,35.450001,37.240002,35.200001,36.900002,31.523174,2259101600
2004-11-01,36.980000,39.639999,36.799999,39.119999,33.419704,1978225300
2004-12-01,39.270000,40.680000,39.090000,39.919998,34.103134,1779424600
2005-01-01,40.090000,40.290001,36.459999,37.400002,32.256351,2234773200
2005-02-01,37.490002,38.480000,36.700001,37.220001,32.101093,1765610600
2005-03-01,37.369999,38.290001,35.939999,36.570000,31.540483,2133973700
2005-04-01,36.820000,37.070000,34.349998,34.980000,30.169163,2345433600
2005-05-01,35.099998,38.270000,34.889999,38.080002,32.842823,1881340000
2005-06-01,38.029999,38.680000,36.700001,36.779999,31.721621,1943627500
2005-07-01,36.860001,39.919998,36.549999,39.580002,34.168076,1620613000
2005-08-01,39.639999,40.139999,38.259998,38.980000,33.650112,1714890300
2005-09-01,39.000000,39.910000,38.240002,39.459999,34.064468,1676662500
2005-10-01,39.540001,39.880001,37.330002,38.869999,33.555145,2279169700
2005-11-01,38.779999,42.020000,38.709999,41.240002,35.601112,1718491700
2005-12-01,41.509998,42.310001,40.360001,40.410000,34.884579,1416706400
2006-01-01,40.650002,43.310001,40.160000,42.000000,36.344639,1968905800
2006-02-01,41.740002,42.169998,40.259998,41.099998,35.565823,1646562100
2006-03-01,41.230000,42.299999,40.189999,41.930000,36.284081,2185862300
2006-04-01,42.150002,43.049999,41.389999,41.849998,36.240238,1763904700
2006-05-01,41.919998,42.279999,38.230000,38.820000,33.616402,2709535300
2006-06-01,38.930000,40.000000,37.160000,38.770000,33.573097,3052135000
2006-07-01,38.889999,39.000000,35.540001,37.099998,32.148563,2462886000
2006-08-01,36.770000,39.029999,36.259998,38.869999,33.682358,2281929100
2006-09-01,39.080002,40.950001,38.320000,40.650002,35.224785,2234461000
