Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,85.089996,88.900002,83.900002,87.040001,45.524090,16415600
2004-02-01,86.449997,88.779999,86.239998,88.660004,46.371403,12248800
2004-03-01,88.459999,91.480003,87.110001,89.550003,47.030331,25301200
2004-04-01,88.980003,89.059998,83.010002,83.639999,44.103603,26199600
2004-05-01,83.099998,83.900002,80.510002,83.099998,43.989803,29857600
2004-06-01,82.370003,83.750000,80.760002,83.650002,44.453667,15253000
2004-07-01,83.349998,85.570000,82.930000,84.589996,45.128052,17658300
2004-08-01,84.500000,88.000000,84.320000,87.769997,47.013397,14912400
2004-09-01,87.699997,89.949997,86.000000,88.250000,47.455696,23791200
2004-10-01,87.500000,90.089996,86.739998,89.440002,48.288097,20229400
2004-11-01,88.750000,89.199997,86.629997,86.940002,47.131157,20623600
2004-12-01,86.699997,90.250000,86.010002,88.550003,48.201218,29844400
2005-01-01,88.180000,91.750000,87.809998,91.709999,50.316864,20556700
2005-02-01,91.440002,94.239998,89.889999,90.019997,49.389603,25188900
2005-03-01,89.540001,90.989998,87.529999,89.330002,49.196133,29225700
2005-04-01,89.529999,92.940002,88.339996,92.440002,51.068878,28357000
2005-05-01,92.150002,95.050003,90.809998,95.000000,52.677734,24961400
2005-06-01,95.199997,97.000000,93.330002,96.699997,53.812511,34411000
2005-07-01,96.040001,96.260002,92.680000,93.110001,52.005722,24913800
2005-08-01,92.500000,96.000000,91.279999,95.989998,53.799046,23225100
2005-09-01,95.309998,95.739998,91.879997,92.199997,51.867069,20877500
2005-10-01,91.790001,92.199997,89.120003,89.779999,50.682091,21279000
2005-11-01,89.430000,91.139999,87.860001,90.000000,51.006504,21592300
2005-12-01,90.000000,92.589996,88.849998,91.900002,52.314632,16166800
2006-01-01,91.589996,92.769997,90.050003,90.669998,52.054527,13527200
2006-02-01,90.150002,91.449997,89.720001,91.349998,52.444897,12050900
2006-03-01,90.769997,90.870003,86.589996,86.870003,50.050087,22213500
2006-04-01,86.180000,86.900002,83.650002,84.160004,48.659199,30736400
2006-05-01,83.669998,85.150002,82.559998,83.669998,48.559204,29055100
